8.986443609682308988e+02,8.800358657463910959e+02,9.052646367223233028e+02,9.053172786377160719e+02,9.312753687819731567e+02
1.042149881255090804e+03,8.512903441247292449e+02,7.473788781468205116e+02,7.415672592556928748e+02,7.824730426666467338e+02
7.679131624083546512e+02,8.008979725907663578e+02,8.106409501129337514e+02,8.195761862084573295e+02,8.283698977509986889e+02
1.042058779532133713e+03,7.519899018603906597e+02,8.062871696858384212e+02,1.245201489719635674e+03,1.188059131525026487e+03
8.255986842891647939e+02,7.805205394478738299e+02,8.693509432329385618e+02,1.310045180518595771e+03,1.136569289572791604e+03
