1.012168556949025628e+03,9.475808604157813306e+02,9.499646193712962940e+02,9.662304094089764703e+02,9.720551345997242834e+02
9.233869672340172201e+02,9.200854311743390781e+02,9.125013040105429809e+02,9.111436783845431364e+02,9.154081349463901915e+02
1.012158720955991498e+03,9.080939076694719461e+02,9.001383001113274531e+02,9.750070080932658811e+02,8.930765353743663582e+02
9.024469481498239247e+02,8.862776974133298609e+02,8.848991684736513434e+02,9.790833547152628853e+02,8.961727499367572136e+02
1.012163322941536535e+03,8.862733570001472572e+02,8.787093290141993975e+02,9.997029701223721077e+02,8.882786692310749004e+02
